2015-05-06 10:04:08.887 - error: middlewareError date=Wed May 06 2015 10:04:08 GMT+0800 (中国标准时间), pid=8428, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=50896896, heapTotal=52044288, heapUsed=24411832, loadavg=[0, 0, 0], uptime=2021.2684207, trace=[column=17, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\application.js, function=EventEmitter.app.render, line=519, method=app.render, native=false, column=7, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\response.js, function=ServerResponse.res.render, line=933, method=res.render, native=false, column=6, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\app.js, function=app.use.expressWinston.errorLogger.winstonInstance, line=79, method=use.expressWinston.errorLogger.winstonInstance, native=false, column=5, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\layer.js, function=Layer.handle [as handle_request], line=82, method=handle [as handle_request], native=false, column=13, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\index.js, function=trim_prefix, line=302, method=null, native=false, column=7, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\index.js, function=null, line=270, method=null, native=false, column=12, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\index.js, function=Function.proto.process_params, line=321, method=proto.process_params, native=false, column=10, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\index.js, function=next, line=261, method=null, native=false, column=15, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\index.js, function=null, line=603, method=null, native=false, column=14, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\index.js, function=next, line=246, method=null, native=false], stack=[Error: Failed to lookup view "notfound" in views directory "D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\views",     at EventEmitter.app.render (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\application.js:519:17),     at ServerResponse.res.render (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\response.js:933:7),     at app.use.expressWinston.errorLogger.winstonInstance (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\app.js:79:6),     at Layer.handle [as handle_request] (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\layer.js:82:5),     at trim_prefix (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\index.js:302:13),     at D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\index.js:270:7,     at Function.proto.process_params (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\index.js:321:12),     at next (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\index.js:261:10),     at D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\index.js:603:15,     at next (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\index.js:246:14)], url=/, host=localhost:4000, connection=keep-alive, accept=text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8, user-agent=Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36, accept-encoding=gzip, deflate, sdch, accept-language=zh-CN,zh;q=0.8,en;q=0.6,ko;q=0.4, cookie=CNZZDATA5578006=cnzz_eid%3D1474633657-1429248517-%26ntime%3D1429248517; nw_udname=tttttt, method=GET, httpVersion=1.1, originalUrl=/, 
2015-05-06 10:04:08.901 - debug: HTTP GET / 500  28ms
2015-05-06 20:59:42.228 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:59:42 GMT+0800 (中国标准时间), pid=11324, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=45789184, heapTotal=32183296, heapUsed=15274048, loadavg=[0, 0, 0], uptime=39756.5500923, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:59:42.797 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:59:42 GMT+0800 (中国标准时间), pid=13640, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=45150208, heapTotal=31151360, heapUsed=15312384, loadavg=[0, 0, 0], uptime=39757.1201249, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:59:43.367 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:59:43 GMT+0800 (中国标准时间), pid=13420, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=45047808, heapTotal=31151360, heapUsed=15272600, loadavg=[0, 0, 0], uptime=39757.6881573, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:59:43.931 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:59:43 GMT+0800 (中国标准时间), pid=172, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=45084672, heapTotal=31151360, heapUsed=15288584, loadavg=[0, 0, 0], uptime=39758.2541897, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:59:44.510 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:59:44 GMT+0800 (中国标准时间), pid=14188, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=45080576, heapTotal=31151360, heapUsed=15287064, loadavg=[0, 0, 0], uptime=39758.8332228, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:59:45.074 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:59:45 GMT+0800 (中国标准时间), pid=13932, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=45056000, heapTotal=31151360, heapUsed=15286464, loadavg=[0, 0, 0], uptime=39759.3972551, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:59:45.678 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:59:45 GMT+0800 (中国标准时间), pid=13920, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=45789184, heapTotal=32183296, heapUsed=15280624, loadavg=[0, 0, 0], uptime=39760.0012897, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:59:46.251 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:59:46 GMT+0800 (中国标准时间), pid=14308, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=44822528, heapTotal=31151360, heapUsed=15256920, loadavg=[0, 0, 0], uptime=39760.5743224, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:59:46.833 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:59:46 GMT+0800 (中国标准时间), pid=13692, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=45187072, heapTotal=31151360, heapUsed=15293792, loadavg=[0, 0, 0], uptime=39761.1553557, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:59:47.403 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:59:47 GMT+0800 (中国标准时间), pid=13436, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=45158400, heapTotal=31151360, heapUsed=15292272, loadavg=[0, 0, 0], uptime=39761.7263883, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:59:48.277 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:59:48 GMT+0800 (中国标准时间), pid=11740, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=45162496, heapTotal=31151360, heapUsed=15292160, loadavg=[0, 0, 0], uptime=39762.5994383, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:59:48.842 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:59:48 GMT+0800 (中国标准时间), pid=13756, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=45146112, heapTotal=31151360, heapUsed=15299728, loadavg=[0, 0, 0], uptime=39763.1644706, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:59:49.417 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:59:49 GMT+0800 (中国标准时间), pid=13492, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=44978176, heapTotal=31151360, heapUsed=15296024, loadavg=[0, 0, 0], uptime=39763.7395035, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:59:49.998 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:59:49 GMT+0800 (中国标准时间), pid=13820, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=44941312, heapTotal=31151360, heapUsed=15309376, loadavg=[0, 0, 0], uptime=39764.3195366, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
