2015-05-13 09:24:31.084 - error: middlewareError date=Wed May 13 2015 09:24:31 GMT+0800 (中国标准时间), pid=10392, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=53727232, heapTotal=53064192, heapUsed=27286584, loadavg=[0, 0, 0], uptime=96956.7279806, trace=[column=74, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\node_modules\connect-mongo\node_modules\mongodb\lib\mongodb\connection\server.js, function=, line=555, method=null, native=false, column=17, file=events.js, function=emit, line=106, method=null, native=false, column=15, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\node_modules\connect-mongo\node_modules\mongodb\lib\mongodb\connection\connection_pool.js, function=, line=150, method=null, native=false, column=17, file=events.js, function=emit, line=98, method=null, native=false, column=10, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\node_modules\connect-mongo\node_modules\mongodb\lib\mongodb\connection\connection.js, function=, line=534, method=null, native=false, column=17, file=events.js, function=Socket.emit, line=95, method=emit, native=false, column=14, file=net.js, function=null, line=441, method=null, native=false, column=13, file=node.js, function=process._tickCallback, line=442, method=_tickCallback, native=false], stack=[Error: failed to connect to [192.168.101.206:27017],     at null.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\node_modules\connect-mongo\node_modules\mongodb\lib\mongodb\connection\server.js:555:74),     at emit (events.js:106:17),     at null.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\node_modules\connect-mongo\node_modules\mongodb\lib\mongodb\connection\connection_pool.js:150:15),     at emit (events.js:98:17),     at Socket.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\node_modules\connect-mongo\node_modules\mongodb\lib\mongodb\connection\connection.js:534:10),     at Socket.emit (events.js:95:17),     at net.js:441:14,     at process._tickCallback (node.js:442:13)], url=/, host=localhost:4000, connection=keep-alive, accept=text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8, user-agent=Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.89 Safari/537.36, accept-encoding=gzip, deflate, sdch, accept-language=zh-CN,zh;q=0.8, cookie=nw_wsid=s%3AfKe8kJHCq2oucB_edgqx2AiBvixsXQ8z.Ooc%2FoyAXjSX7heWHounSSF0pP6D3c%2Fh%2Fb9QvM6Dx7S0, method=GET, httpVersion=1.1, originalUrl=/, 
2015-05-13 09:24:44.097 - debug: HTTP GET / 200  16ms
2015-05-13 09:24:44.102 - debug: HTTP GET /css/jquery.fullPage.css 304  1ms
2015-05-13 09:24:44.104 - debug: HTTP GET /css/earlybird.css 200  1ms
2015-05-13 09:24:44.105 - debug: HTTP GET /css/idialog.css 304  0ms
2015-05-13 09:24:44.111 - debug: HTTP GET /js/libs/jquery-1.8.3.min.js 304  0ms
2015-05-13 09:24:44.114 - debug: HTTP GET /js/libs/jquery-ui-1.10.3.min.js 304  0ms
2015-05-13 09:24:44.115 - debug: HTTP GET /js/libs/jquery.fullPage.min.js 304  0ms
2015-05-13 09:24:44.117 - debug: HTTP GET /js/libs/jquery.sha256.min.js 304  1ms
2015-05-13 09:24:44.121 - debug: HTTP GET /js/libs/jquery.iDialog.js 200  2ms
2015-05-13 09:24:44.123 - debug: HTTP GET /imgs/nlogo.gif 200  0ms
2015-05-13 09:24:44.124 - debug: HTTP GET /imgs/page1.gif 200  1ms
2015-05-13 09:24:44.126 - debug: HTTP GET /imgs/page2.gif 200  1ms
2015-05-13 09:24:44.129 - debug: HTTP GET /imgs/page3.gif 200  1ms
2015-05-13 09:24:44.131 - debug: HTTP GET /imgs/page4.gif 200  1ms
2015-05-13 09:24:44.178 - debug: HTTP GET /imgs/bg.png 304  1ms
2015-05-13 09:24:44.178 - debug: HTTP GET /imgs/left-round1.png 304  0ms
2015-05-13 09:24:44.180 - debug: HTTP GET /imgs/left-round2.png 304  0ms
2015-05-13 09:24:44.181 - debug: HTTP GET /imgs/right-round1.png 304  0ms
2015-05-13 09:24:44.182 - debug: HTTP GET /imgs/right-round2.png 304  0ms
2015-05-13 09:24:44.198 - debug: HTTP GET /imgs/roudline.gif 200  2ms
2015-05-13 09:24:50.839 - debug: HTTP GET /css/jquery.fullPage.css 304  0ms
2015-05-13 09:24:50.840 - debug: HTTP GET /css/earlybird.css 304  1ms
2015-05-13 09:24:50.841 - debug: HTTP GET /css/idialog.css 304  0ms
2015-05-13 09:24:54.239 - debug: HTTP GET /imgs/earlybird.gif 200  2ms
2015-05-13 10:11:39.173 - error: uncaughtException: Unexpected token ) date=Wed May 13 2015 10:11:39 GMT+0800 (中国标准时间), pid=3676, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=44130304, heapTotal=30119424, heapUsed=15921408, loadavg=[0, 0, 0], uptime=99784.8147379, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=13, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js, function=, line=16, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected token ),     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js:16:13),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-13 10:11:46.115 - error: uncaughtException: Unexpected token ) date=Wed May 13 2015 10:11:46 GMT+0800 (中国标准时间), pid=9532, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=44224512, heapTotal=30119424, heapUsed=15938384, loadavg=[0, 0, 0], uptime=99791.757135, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=13, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js, function=, line=16, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected token ),     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js:16:13),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-13 10:11:46.767 - error: uncaughtException: Unexpected token ) date=Wed May 13 2015 10:11:46 GMT+0800 (中国标准时间), pid=4768, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=44064768, heapTotal=30119424, heapUsed=15960080, loadavg=[0, 0, 0], uptime=99792.4111724, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=13, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js, function=, line=16, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected token ),     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js:16:13),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-13 10:11:47.415 - error: uncaughtException: Unexpected token ) date=Wed May 13 2015 10:11:47 GMT+0800 (中国标准时间), pid=12840, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=44183552, heapTotal=30119424, heapUsed=15922144, loadavg=[0, 0, 0], uptime=99793.0572094, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=13, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js, function=, line=16, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected token ),     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js:16:13),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-13 10:11:48.064 - error: uncaughtException: Unexpected token ) date=Wed May 13 2015 10:11:48 GMT+0800 (中国标准时间), pid=3516, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=44199936, heapTotal=30119424, heapUsed=15937808, loadavg=[0, 0, 0], uptime=99793.7072466, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=13, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js, function=, line=16, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected token ),     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js:16:13),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-13 10:11:48.683 - error: uncaughtException: Unexpected token ) date=Wed May 13 2015 10:11:48 GMT+0800 (中国标准时间), pid=13080, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=44187648, heapTotal=30119424, heapUsed=15944648, loadavg=[0, 0, 0], uptime=99794.326282, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=13, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js, function=, line=16, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected token ),     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js:16:13),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-13 10:11:49.330 - error: uncaughtException: Unexpected token ) date=Wed May 13 2015 10:11:49 GMT+0800 (中国标准时间), pid=8088, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=44113920, heapTotal=30119424, heapUsed=15968800, loadavg=[0, 0, 0], uptime=99794.9723189, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=13, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js, function=, line=16, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected token ),     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js:16:13),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-13 10:11:49.977 - error: uncaughtException: Unexpected token ) date=Wed May 13 2015 10:11:49 GMT+0800 (中国标准时间), pid=5616, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=44675072, heapTotal=30119424, heapUsed=15965904, loadavg=[0, 0, 0], uptime=99795.620356, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=13, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js, function=, line=16, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected token ),     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js:16:13),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-13 10:11:50.649 - error: uncaughtException: Unexpected token ) date=Wed May 13 2015 10:11:50 GMT+0800 (中国标准时间), pid=8216, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=44077056, heapTotal=30119424, heapUsed=15959552, loadavg=[0, 0, 0], uptime=99796.2903943, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=13, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js, function=, line=16, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected token ),     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js:16:13),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-13 10:11:51.296 - error: uncaughtException: Unexpected token ) date=Wed May 13 2015 10:11:51 GMT+0800 (中国标准时间), pid=9836, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=44150784, heapTotal=30119424, heapUsed=15944624, loadavg=[0, 0, 0], uptime=99796.9404315, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=13, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js, function=, line=16, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected token ),     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js:16:13),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-13 10:11:51.917 - error: uncaughtException: Unexpected token ) date=Wed May 13 2015 10:11:51 GMT+0800 (中国标准时间), pid=12716, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=44212224, heapTotal=30119424, heapUsed=15942872, loadavg=[0, 0, 0], uptime=99797.5594669, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=13, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js, function=, line=16, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected token ),     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js:16:13),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-13 10:11:52.505 - error: uncaughtException: Unexpected token ) date=Wed May 13 2015 10:11:52 GMT+0800 (中国标准时间), pid=12980, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=44695552, heapTotal=30119424, heapUsed=15999520, loadavg=[0, 0, 0], uptime=99798.1485006, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=13, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js, function=, line=16, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected token ),     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js:16:13),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-13 10:11:53.135 - error: uncaughtException: Unexpected token ) date=Wed May 13 2015 10:11:53 GMT+0800 (中国标准时间), pid=7792, uid=null, gid=null, cwd=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo, execPath=C:\Program Files\nodejs\node.exe, version=v0.10.36, argv=[node, E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=45854720, heapTotal=33203200, heapUsed=16086728, loadavg=[0, 0, 0], uptime=99798.7785366, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=13, file=E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js, function=, line=16, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected token ),     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (E:\Tech\trunk\niuwa-p2pweb\niuwap2p_promo\app.js:16:13),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
